Meetjaar;WaterbeheerderCode;WaterbeheerderNaam;Namespace;Identificatie;MeetobjectCode;Omschrijving;GeometriePuntX_RD;GeometriePuntY_RD;KRWwatertypeCode;KRWwatertypeOmschrijving;WatergangCategorieCode;WatergangCategorieOmschrijving;HoortbijGeoobjectIdentificatie;Wegingsfactor;LigtInGeoobjectIdentificatie;PublicatieDatumTijd
2018;25;Waterschap Brabantse Delta;NL25;310314;NL25_310314;DUIKER ONDER ZOEKWEG NAAST KAS;78714.0000;397336.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;310315;NL25_310315;Duiker in Zoekweg;78739.0000;398549.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;390110b;NL25_390110b;De Roode Weel ROW1 Vanaf Kruislandse dijk;83275.0000;400836.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;390111b;NL25_390111b;Kruisbeek KRB1 Brug in Boonhil;85377.0000;398745.0000;M3;Gebufferde (regionale) kanalen;O;Overige watergangen;NL25_CK_390111;0.4;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;390216b;NL25_390216b;Afw Mariapolder MAP1 Sloot Mariaweg tussen nr 4-6;81510.0000;403000.0000;M1b;Niet-zoete gebufferde sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;390217;NL25_390217;BOVENSTROOMS OOSTDUIKER IN MARIAWEG;81555.0000;403668.0000;M30;Zwak brakke wateren;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;400025b;NL25_400025b;Kortenhoef ven 1 KOR1 westelijke ven Woensdrecht;83020.0000;381636.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;NL25_GM_910123;0.5;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;510001b;NL25_510001b;Oude Maasje 2km bovenstrooms uitmonding in Bergse Maas;122033.0000;413866.0000;R8;Zoet getijdenwater (uitlopers rivier) op zand/klei;O;Overige watergangen;NL25_OM_510001;0.5;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;510002b;NL25_510002b;Oude Maasje OMA2 Brug in Veerweg Sprang-capelle;127141.0000;413644.0000;R8;Zoet getijdenwater (uitlopers rivier) op zand/klei;O;Overige watergangen;NL25_OM_510001;0.5;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590601b;NL25_590601b;Afw Overdiepsche Polder sloot tegen over nr 1-3 Graafseweg;124160.0000;413933.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590801b;NL25_590801b;Donge DON5 brug in Watertorenstraat;123359.0000;406665.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;NL25_DO_590801;0.33;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590804b;NL25_590804b;Onkelsloot ONK7 duiker in Oude veenpad;127080.0000;403950.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590808;NL25_590808;BENEDENSTROOMS EFFL.LO.BREDESTR.;123210.0000;402080.0000;;;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590820b;NL25_590820b;Leikeven LKV1 n-o hoek ven nabij peilschaal loz;130939.0000;402194.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590901b;NL25_590901b;Zuider afwateringskanaal ZAK1 voor gemaal Kiezersveer;121664.0000;413748.0000;M3;Gebufferde (regionale) kanalen;O;Overige watergangen;NL25_DK_590901;0.5;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590903b;NL25_590903b;Zuider afwateringskanaal ZAK8 duiker in Winterdijk;129797.0000;411244.0000;M3;Gebufferde (regionale) kanalen;O;Overige watergangen;NL25_DK_590901;0.5;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590904b;NL25_590904b;Koppelkan ZAK Donge brug in weg Raamsdonk-Waspik;122720.0000;411120.0000;M3;Gebufferde (regionale) kanalen;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590911b;NL25_590911b;s-Gravenmoerse Vaart duiker in weg s-Gravenmoer;123452.0000;409526.0000;M10;Laagveen vaarten en kanalen;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590915b;NL25_590915b;Bovenste Leij BOL1 500m bovenstr uitm Ravenbosstraat;125750.0000;407400.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590916;NL25_590916;DUIKER WATERSTICHT ('S-GRAVENMOER);123830.0000;406620.0000;;;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590930b;NL25_590930b;Wiel 1 bij Capelle -Wintersdijk thv lantaarpaal 18- Sprangcapelle;129440.0000;411290.0000;M11;Kleine ondiepe gebufferde plassen;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590935b;NL25_590935b;Afw Sasweg - sloot tnv h paal 42 Sasweg Sprangcapelle;127450.0000;413030.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590936b;NL25_590936b;Afw Winterdijk WIN2 kwelstoot tzv Winterdijk bij afrit;128765.0000;411339.0000;M8;Gebufferde laagveensloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590937b;NL25_590937b;Afw Winterdijk kwelsloot tegenover wiel Capelle;129460.0000;411350.0000;M8;Gebufferde laagveensloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590968;NL25_590968;VIJVER BIJ CLUBGEBOUW;130400.0000;405537.0000;M11;Kleine ondiepe gebufferde plassen;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590970;NL25_590970;UITSTROOM RIETVELD PUT 5;130409.0000;405960.0000;;;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;590971;NL25_590971;AFLOOP STUW BENEDENSTROOMS GOLFPARK;129881.0000;406052.0000;;;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;591001b;NL25_591001b;Plantloon PLA2 ven in bos einde Akkerlaan Waalwijk;134515.0000;409498.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;690001b;NL25_690001b;Zwaluwse Haven ZWA1 bij uitwateringssluis;109799.0000;414846.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;NL25_GH_690505;0.4;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;690004b;NL25_690004b;Gat van den Ham -aan einde Vierendeelseweg  Hooge zwaluwe;110237.0000;412651.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;NL25_GH_690505;0.25;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;690101b;NL25_690101b;Zwaluwse Haven ZWA7-duiker Zoutendijk nr22 bovenlaan;109931.0000;411186.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;690118b;NL25_690118b;Plas aan de Reeweg REE2 -midden op plas Zwaluwe;109140.0000;411190.0000;M16;Diepe gebufferde meren;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;690201b;NL25_690201b;Breede Vaart BRV2 -brug in Moerseweg Hoge Zwaluwe;111150.0000;411900.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;690222b;NL25_690222b;Afw De Worp sloot Koekoeksweg fietspad de Worp;113477.0000;412995.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;690401b;NL25_690401b;Zuid Wiel bij Hoeve Willem Alexander -einde Vierendeelseweg;110040.0000;412590.0000;M11;Kleine ondiepe gebufferde plassen;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;690407;NL25_690407;GEMAAL DE BRUIN, BRUGDAM 27, LAGE ZWALUWE;109370.0000;414631.0000;;;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;690505b;NL25_690505b;Gat van de Ham GHA1 50m tzv gemaal Hamse polders;110431.0000;414683.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;NL25_GH_690505;0.35;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;710202b;NL25_710202b;Roode Vaart Noord RVN1 brug in weg parallel aan A17;101792.0000;410031.0000;M6b;Grote ondiepe kanalen met scheepvaart;O;Overige watergangen;NL25_RV_710202;1;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;790401b;NL25_790401b;Tonnekreek TON1 bij gemaal Tonnekreek;93112.0000;410359.0000;M6a;Grote ondiepe kanalen zonder scheepvaart;O;Overige watergangen;NL25_TK_790401;0.5;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;790402b;NL25_790402b;Breede Gat BRG5 Duiker in Zuid Langeweg;91391.0000;408732.0000;M6a;Grote ondiepe kanalen zonder scheepvaart;O;Overige watergangen;NL25_TK_790401;0.5;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;790409b;NL25_790409b;Afw Oude Fijnaart Polder OFP1 Bermsloot km 15 1-15 2;94419.0000;407720.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;820001b;NL25_820001b;Markiezaatsmeer MKZ1 Midden op plas;75570.0000;387830.0000;M30;Zwak brakke wateren;O;Overige watergangen;NL25_MM_820001;1;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;830002b;NL25_830002b;Binnenschelde BIN2 Midden in plas;77128.0000;389226.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;NL25_BS_830002;1;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;830005;NL25_830005;THV SURFSTRAND (BERGEN OP ZOOM);78030.0000;388600.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;830009;NL25_830009;NABIJ INLAAT BERGSCHE PLAAT;76987.0000;388836.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;830011;NL25_830011;NABIJ DOORGANG SPELEVAARTPLAS, BERGEN OP ZOOM;77693.0000;388467.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;;;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;890201b;NL25_890201b;De Verkorting VKO1 Bij gemaal De Pals;75406.0000;396336.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;NL25_RL_890306;0.33;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;890302b;NL25_890302b;Rietkreek RKR1 Duiker in Assumburgweg;73800.0000;399672.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;890306b;NL25_890306b;Rietkreek RKR5 Duiker in Kaagseweg;74575.0000;400612.0000;M14;Grote ondiepe gebufferde plassen;O;Overige watergangen;NL25_RL_890306;0.34;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;910123b;NL25_910123b;Groote Meer GME1 ten zuiden van peilschaal in zuidwest deel;84708.0000;379860.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;NL25_GM_910123;0.5;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;910220b;NL25_910220b;Schipperskil SCH1;78709.0000;378051.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;NL25_AG_910220;0.5;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;910232b;NL25_910232b;Schipperskil na Braakseweg via wei naar sloot bij bocht;78850.0000;381814.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;NL25_AG_910220;0.5;;2023-06-19T13:17:18+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_M1_A1;NL25_BD_M1_A1;"""Beneden Donge BD_M1_A1""";123039.0000;409663.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;5;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_M2_A1;NL25_BD_M2_A1;"""Beneden Donge BD_M2_A1""";129349.0000;410974.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;2;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_M3_A1;NL25_BD_M3_A1;"""Beneden Donge BD_M3_A1""";127152.0000;411159.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;6;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_M3_A2;NL25_BD_M3_A2;"""Beneden Donge BD_M3_A2""";129116.0000;410975.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;2;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_M4_A1;NL25_BD_M4_A1;"""Beneden Donge BD_M4_A1""";121979.0000;412043.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;8;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_RB_A1;NL25_BD_RB_A1;"""Beneden Donge BD_RB_A1""";121890.0000;410141.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;2;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_RB_B1;NL25_BD_RB_B1;"""Beneden Donge BD_RB_B1""";120350.0000;410400.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;2;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_RB_C1;NL25_BD_RB_C1;"""Beneden Donge BD_RB_C1""";119255.0000;410484.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;2;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_RS_A1;NL25_BD_RS_A1;"""Beneden Donge BD_RS_A1""";124600.0000;402498.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;0;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_RS_B1;NL25_BD_RS_B1;"""Beneden Donge BD_RS_B1""";123006.0000;403238.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;2;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;BD_RS_C1;NL25_BD_RS_C1;"""Beneden Donge BD_RS_C1""";123480.0000;406369.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL25_590901;5;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;GH_GB_A1-2_B1;NL25_GH_GB_A1-2_B1;"""Gat van den Ham GH_GB_A1-2_B1""";110397.0000;414724.0000;M14;Grote ondiepe gebufferde plassen;;;NL25_690505;7;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;GH_GB_C1-2;NL25_GH_GB_C1-2;"""Gat van den Ham GH_GB_C1-2""";109960.0000;414517.0000;M14;Grote ondiepe gebufferde plassen;;;NL25_690505;4;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;GH_GS_A1-4;NL25_GH_GS_A1-4;"""Gat van den Ham GH_GS_A1-4""";111327.0000;414048.0000;M14;Grote ondiepe gebufferde plassen;;;NL25_690505;5;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;GH_VS_A1;NL25_GH_VS_A1;"""Gat van den Ham GH_VS_A1""";110992.0000;413668.0000;M14;Grote ondiepe gebufferde plassen;;;NL25_690505;2;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;GH_ZH_A1;NL25_GH_ZH_A1;"""Gat van den Ham GH_ZH_A1""";110325.0000;411980.0000;M14;Grote ondiepe gebufferde plassen;;;NL25_690505;3;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;GH_ZH_B1;NL25_GH_ZH_B1;"""Gat van den Ham GH_ZH_B1""";110215.0000;413414.0000;M14;Grote ondiepe gebufferde plassen;;;NL25_690505;4;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;MK_BA_A1;NL25_MK_BA_A1;"""Molenkreek-complex MK_BA_A1""";82641.0000;403563.0000;M30;Zwak brakke wateren;;;NL25_203607;3;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;MK_DK_A1;NL25_MK_DK_A1;"""Molenkreek-complex MK_DK_A1""";88505.0000;401840.0000;M30;Zwak brakke wateren;;;NL25_203607;1;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;MK_DK_B1;NL25_MK_DK_B1;"""Molenkreek-complex MK_DK_B1""";87059.0000;402689.0000;M30;Zwak brakke wateren;;;NL25_203607;2;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;MK_DK_C1;NL25_MK_DK_C1;"""Molenkreek-complex MK_DK_C1""";84185.0000;405055.0000;M30;Zwak brakke wateren;;;NL25_203607;4;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;MK_PK_A1;NL25_MK_PK_A1;"""Molenkreek-complex MK_PK_A1""";83961.0000;403044.0000;M30;Zwak brakke wateren;;;NL25_203607;2;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;OL_OB_A1;NL25_OL_OB_A1;"""Boven Donge OL_OB_A1""";127083.0000;400052.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;;;NL25_110001;4228;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;OL_OS_C1;NL25_OL_OS_C1;"""Boven Donge OL_OS_C1""";129936.0000;392719.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;;;NL25_110001;3450;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;OL_OS_D1;NL25_OL_OS_D1;"""Boven Donge OL_OS_D1""";129750.0000;394418.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;;;NL25_110001;939;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;OL_OS_E1;NL25_OL_OS_E1;"""Boven Donge OL_OS_E1""";128344.0000;396127.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;;;NL25_110001;1943;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;OL_OS_F1;NL25_OL_OS_F1;"""Boven Donge OL_OS_F1""";127331.0000;397253.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;;;NL25_110001;2078;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;OM_OM;NL25_OM_OM;"""Oude Maasje OM_OM""";131965.0000;413295.0000;R8;Zoet getijdenwater (uitlopers rivier) op zand/klei;;;NL25_510001;45;;2021-10-13T12:05:46+02:00
2018;25;Waterschap Brabantse Delta;NL25;RV_RN_A1-3;NL25_RV_RN_A1-3;"""Roode Vaart RV_RN_A1-3""";101590.0000;411228.0000;M6b;Grote ondiepe kanalen met scheepvaart;;;NL25_710202;11;;2021-10-13T12:05:46+02:00
