Meetjaar;WaterbeheerderCode;WaterbeheerderNaam;Namespace;Identificatie;MeetobjectCode;Omschrijving;GeometriePuntX_RD;GeometriePuntY_RD;KRWwatertypeCode;KRWwatertypeOmschrijving;WatergangCategorieCode;WatergangCategorieOmschrijving;HoortbijGeoobjectIdentificatie;Wegingsfactor;LigtInGeoobjectIdentificatie;PublicatieDatumTijd
2019;25;Waterschap Brabantse Delta;NL25;203003b;NL25_203003b;Bermsloot Buijzeweg 250m na nr 5a;97793.0000;404043.0000;M1a;Zoete gebufferde sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;203602b;NL25_203602b;De Barend BAR4 Bloemendijk tzv Dinteloord;82509.0000;403590.0000;M30;Zwak brakke wateren;O;Overige watergangen;NL25_MK_203607;0.4;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;203607b;NL25_203607b;Potmarkreek POT1 50m tov Steenb w Doord thv km 112;85402.0000;403110.0000;M30;Zwak brakke wateren;O;Overige watergangen;NL25_MK_203607;0.6;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210002b;NL25_210002b;Boven Mark Bovenstr- Brug in Duivelsbruglaan;113109.0000;397681.0000;R6;Langzaam stromend riviertje op zand/klei;O;Overige watergangen;NL25_BM_210002;0.6;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210007b;NL25_210007b;Boven Mark BOV4 Bovenstr- stuw de Blauwe kamer;113340.0000;395340.0000;R6;Langzaam stromend riviertje op zand/klei;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210012b;NL25_210012b;Boven Mark BOV8- brug in Markweg te Galder;112922.0000;390858.0000;R6;Langzaam stromend riviertje op zand/klei;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210016b;NL25_210016b;Boven Mark BOV9- brug in weg Castelre-Minderhout;112056.0000;381124.0000;R6;Langzaam stromend riviertje op zand/klei;O;Overige watergangen;NL25_BM_210002;0.2;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210025b;NL25_210025b;Boven Mark afgesneden meander  thv Bieberg BOM2;113313.0000;396705.0000;M11;Kleine ondiepe gebufferde plassen;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210027b;NL25_210027b;Boven Mark afgesneden meander thv Schoondonk tzv Klokkenberg;113080.0000;394268.0000;M11;Kleine ondiepe gebufferde plassen;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210028b;NL25_210028b;Boven Mark beekmeander BO- Scheelebr Daasdonk;113054.0000;393415.0000;M11;Kleine ondiepe gebufferde plassen;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210035b;NL25_210035b;Boven Mark meander  Markweg  Galder;113005.0000;390901.0000;R6;Langzaam stromend riviertje op zand/klei;O;Overige watergangen;NL25_BM_210002;0.2;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210201b;NL25_210201b;Merkske MER2 Bovenstrooms Steenenbrug;112762.0000;382276.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;NL25_ME_210201;1;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210204b;NL25_210204b;Noordermark NOO5 Brug in weg Ginhoven-Heikant;114011.0000;390230.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210302b;NL25_210302b;Bremer duiker in Franse baan BRE4;120422.0000;384498.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210306b;NL25_210306b;Poolsheining POO1 Harde zijweg Heidelust Heerle;116248.0000;385284.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210402b;NL25_210402b;Strijbeekse Beek STR5 Duiker weg Oosteinde-Grazen;116230.0000;388230.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;NL25_SB_210406;0.5;;2023-06-19T13:17:18+02:00
