Meetjaar;WaterbeheerderCode;WaterbeheerderNaam;Namespace;Identificatie;MeetobjectCode;Omschrijving;GeometriePuntX_RD;GeometriePuntY_RD;KRWwatertypeCode;KRWwatertypeOmschrijving;WatergangCategorieCode;WatergangCategorieOmschrijving;HoortbijGeoobjectIdentificatie;Wegingsfactor;LigtInGeoobjectIdentificatie;PublicatieDatumTijd
2024;25;Waterschap Brabantse Delta;NL25;200101;NL25_200101;Princeville bij ‘De Bliksemschicht’;108960.0000;399888.0000;M1a;Zoete gebufferde sloten;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;200301;NL25_200301;STEIGER ZUID-WESTZIJDE;107721.0000;403839.0000;M16;Diepe gebufferde meren;B;Secundaire watergang (categorie B);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;200443;NL25_200443;A58 ETTEN-LEUR NABIJ TRIVIUM;104875.0000;398209.0000;M1a;Zoete gebufferde sloten;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;200524;NL25_200524;A58 ETTEN-LEUR NABIJ VOSDONK;101300.0000;396828.0000;M1a;Zoete gebufferde sloten;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;200607;NL25_200607;Brug Willem Dreessingel;103214.0000;399703.0000;;;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;200802;NL25_200802;STANDAARDBUITENSEDIJK THV DE HOOP PEKSO PRODUCTIE BV;94750.0000;401720.0000;M6b;Grote ondiepe kanalen met scheepvaart;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;200803;NL25_200803;HAVEN T.H.V. TURFSTEKER 24;95172.0000;400913.0000;M6b;Grote ondiepe kanalen met scheepvaart;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;200804;NL25_200804;KOP HAVENKANAAL T.H.V. KADE 9;95265.0000;400695.0000;M6b;Grote ondiepe kanalen met scheepvaart;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;201914;NL25_201914;VEURNESTRAAT 38 BREDA;112723.0000;402750.0000;M11;Kleine ondiepe gebufferde plassen;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202006;NL25_202006;WATERAKKERS VOORBERGING ARDUINSTRAAT 19 BREDA;114782.0000;402009.0000;M11;Kleine ondiepe gebufferde plassen;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202227;NL25_202227;TER AALSTERPLAS DIEPSTE PUNT ALGEMEEN;115326.0000;406145.0000;M18;Diepe zure meren;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202403;NL25_202403;STRAND;110906.0000;404429.0000;M11;Kleine ondiepe gebufferde plassen;B;Secundaire watergang (categorie B);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202435;NL25_202435;VIJVER NABIJ SPOORBRUG MARK HSL;107703.0000;404991.0000;M11;Kleine ondiepe gebufferde plassen;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;2025041;NL25_2025041;INLAAT HELOFYTENVELD;103620.0000;402818.0000;M1a;Zoete gebufferde sloten;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;2025042;NL25_2025042;UITSTROOM HELOFYTENVELD WEST;103563.0000;402818.0000;M1a;Zoete gebufferde sloten;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;2025043;NL25_2025043;UITSTROOM HELOFYTENVELD OOST;103661.0000;402744.0000;M1a;Zoete gebufferde sloten;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;2025044;NL25_2025044;SLOOT ZWERMLAKEN WEST;103494.0000;402332.0000;M1a;Zoete gebufferde sloten;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202603;NL25_202603;ZWEMWATERMEETPUNT;104266.0000;401115.0000;M16;Diepe gebufferde meren;C;Tertiaire watergang (categorie C);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202626;NL25_202626;WESTPOLDERPLAS DIEPSTE PUNT  ALGEMEEN;104111.0000;401065.0000;M16;Diepe gebufferde meren;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202801;NL25_202801;BRUG IN KURINGEN (ZEVENBERGEN);100730.0000;406060.0000;M1a;Zoete gebufferde sloten;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202803;NL25_202803;SLOOT KM 14.4 LANGEWEG TE LANGEWEG;105800.0000;407260.0000;M1a;Zoete gebufferde sloten;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202825;NL25_202825;DE LANGWEG (KLAVERPOLDER);106767.0000;407756.0000;M1a;Zoete gebufferde sloten;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202901;NL25_202901;BIJ GEMAAL BLOEMENDAAL;98688.0000;405089.0000;M3;Gebufferde (regionale) kanalen;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;202929;NL25_202929;ACHTER NOORDHOEKSEDIJK 13;95188.0000;405866.0000;M1a;Zoete gebufferde sloten;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;203101;NL25_203101;BOVENSTROOMS GEMAAL DE ZELLEBERGEN;94832.0000;401289.0000;M3;Gebufferde (regionale) kanalen;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;203104;NL25_203104;SPUI T.B.V. WEST-VAARDEKE 67;94797.0000;400941.0000;M3;Gebufferde (regionale) kanalen;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;203501;NL25_203501;BIJ GEMAAL DE DINTEL;88420.0000;405120.0000;M3;Gebufferde (regionale) kanalen;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;203503;NL25_203503;SLOOT AFRIT TNV OUDE APP.DIJK;90957.0000;403684.0000;M1b;Niet-zoete gebufferde sloten;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;203504;NL25_203504;BERMSLOOT AAN SABINAWEG;86630.0000;409380.0000;M1b;Niet-zoete gebufferde sloten;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;203602;NL25_203602;BLOEMENDIJK T.Z.V. DINTELOORD;82509.0000;403590.0000;M30;Zwak brakke wateren;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;203607;NL25_203607;50 M TOV STEENB.W D'OORD THV KM.112;83402.0000;403107.0000;M30;Zwak brakke wateren;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;203612;NL25_203612;NOORDKANT VAN NOORD-LANGEWEG;86861.0000;403730.0000;M30;Zwak brakke wateren;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210002;NL25_210002;BOVENSTR. BRUG IN DUIVELSBRUGLAAN;113109.0000;397681.0000;R6;Langzaam stromend riviertje op zand/klei;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210012;NL25_210012;BRUG IN MARKWEG TE GALDER;112923.0000;390923.0000;R6;Langzaam stromend riviertje op zand/klei;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210016;NL25_210016;BRUG IN WEG CASTELRE-MINDERHOUT;112056.0000;381124.0000;R6;Langzaam stromend riviertje op zand/klei;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210035;NL25_210035;100 M NA BRUG IN MARKWEG GALDER BOMENRIJ;113005.0000;390901.0000;R6;Langzaam stromend riviertje op zand/klei;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210201;NL25_210201;BOVENSTROOMS STEENENBRUG;112762.0000;382276.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210402;NL25_210402;DUIKER WEG OOSTEINDE-GRAZEN (GP216);116244.0000;388234.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210406;NL25_210406;BOVENSTROOMS STUW STRIJBEEKSEWEG;114011.0000;390230.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210702;NL25_210702;TOEGANG WESTZIJDE;107480.0000;388126.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);C;Tertiaire watergang (categorie C);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210703;NL25_210703;DUIKER IN ZANDWEG TZV GALDERSEWEG;111880.0000;392594.0000;R19;Doorstroommoeras;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210704;NL25_210704;Noordkant Hazeldonksestraat;109525.0000;390924.0000;R19;Doorstroommoeras;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210712;NL25_210712;noordelijke zwemplas;107500.0000;388265.0000;M14;Grote ondiepe gebufferde plassen;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210803;NL25_210803;DUIKER IN WEG RAKENS-GEERSBROEK;115747.0000;394176.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210812;NL25_210812;2E ONVERH.WEG BOV.STR.OPR.HONDSDONK;116641.0000;391828.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210821;NL25_210821;BE RWZI, BO.DUIKER IN DASSEMUSSESTR;117570.0000;391843.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;210895;NL25_210895;'T SMOKKELSTRAND OP CAMPING FLAASBLOEM CHAAM;120906.0000;389020.0000;M11;Kleine ondiepe gebufferde plassen;C;Tertiaire watergang (categorie C);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;211001;NL25_211001;DUIKER WEG ULVENHOUT-BAVEL (U'HOUT);115029.0000;396778.0000;R19;Doorstroommoeras;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;211017;NL25_211017;THV BRUG BAVELSE LAAN- OUDE BR. WEG;115105.0000;397582.0000;R19;Doorstroommoeras;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;211102;NL25_211102;MIDDEN IN VIJVER;113138.0000;397236.0000;;;B;Secundaire watergang (categorie B);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;211202;NL25_211202;DUIKER IN DORSTSEWEG;116503.0000;398928.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;211205;NL25_211205;MOLENLEIJ BOVENSTR. STORT (PUNT C);117650.0000;399380.0000;;;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;211217;NL25_211217;LANGS BROEKSTRAAT T.H.V. VLIEGVELD G-R;121650.0000;397550.0000;;;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;211224;NL25_211224;WARANDE DIEPSTE PUNT  ALGEMEEN;123415.0000;395902.0000;M16;Diepe gebufferde meren;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;211226;NL25_211226;KLEINE VIJVER WARANDE;123785.0000;397750.0000;M11;Kleine ondiepe gebufferde plassen;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;220003;NL25_220003;LAARBRUG TE ZUNDERT;105718.0000;387259.0000;R5;Langzaam stromende middenloop/benedenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;220005;NL25_220005;BRUG IN VLOEIWEG (B);103115.0000;381585.0000;R5;Langzaam stromende middenloop/benedenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;220013;NL25_220013;BRUG IN JULIANALAAN;111724.0000;399116.0000;R5;Langzaam stromende middenloop/benedenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;220033;NL25_220033;BAKKENBRUGSTR, VOOR STUW AA OF WEERIJS;106503.0000;390000.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;220039;NL25_220039;MEANDER EFFEN VAN BOCHT 1 TOT 2 TOV BRUG;109919.0000;395872.0000;R5;Langzaam stromende middenloop/benedenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;221302;NL25_221302;DUIKER IN ETTENSE BAAN (PANNENHOEF);104476.0000;393187.0000;R19;Doorstroommoeras;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;221402;NL25_221402;STRAND WESTZIJDE;110890.0000;392810.0000;M17;Diepe zwakgebufferde meren;O;Overige watergangen;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;221403;NL25_221403;SURFPLAS ZUID-WESTZIJDE;110800.0000;392550.0000;M17;Diepe zwakgebufferde meren;O;Overige watergangen;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;221406;NL25_221406;NAAKTSTRAND NOORD-OOSTZIJDE;111331.0000;393113.0000;M17;Diepe zwakgebufferde meren;O;Overige watergangen;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;221409;NL25_221409;GALDERSE MEREN NOORD MIDDEN  ALGEMEEN;111191.0000;393454.0000;M16;Diepe gebufferde meren;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;221411;NL25_221411;GALDERSE MEREN ZUID DIEPSTE PUNT  ALGEMEEN;111237.0000;393002.0000;M18;Diepe zure meren;;;;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;221602;NL25_221602;DUIKER WEG RUCPHEN-ZUNDERT;100915.0000;388965.0000;R19;Doorstroommoeras;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;221701;NL25_221701;DUIKER IN BIJLOOPWEGJE (RITH);109322.0000;398186.0000;R19;Doorstroommoeras;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;230001;NL25_230001;BRUG IN WEG DEN HOUT-TETERINGEN;114601.0000;406312.0000;R6;Langzaam stromend riviertje op zand/klei;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;230003;NL25_230003;ON-LINE MEETSTATION MARKKANAAL OOSTERHOUT;116541.0000;406507.0000;R6;Langzaam stromend riviertje op zand/klei;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;240001;NL25_240001;DUIKER IN NOORD LANGEWEG;88479.0000;403034.0000;R6;Langzaam stromend riviertje op zand/klei;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;240004;NL25_240004;BENSTR. UITM OMLOOP BAKKERSBERG;89832.0000;397058.0000;R6;Langzaam stromend riviertje op zand/klei;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;240098;NL25_240098;ON-LINE MEETSTATION T.H.V. INLAAT DE EVER;89817.0000;397096.0000;R6;Langzaam stromend riviertje op zand/klei;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;240103;NL25_240103;600 M BENEDENSTROOMS GRENS;91542.0000;388548.0000;R5;Langzaam stromende middenloop/benedenloop op zand;A;Primaire watergang (categorie A);;;;2025-04-02T14:55:45+02:00
2024;25;Waterschap Brabantse Delta;NL25;240120;NL25_240120;STRAND;89111.0000;387081.0000;M11;Kleine ondiepe gebufferde plassen;C;Tertiaire watergang (categorie C);;;;2025-04-02T14:55:45+02:00
