Meetjaar;WaterbeheerderCode;WaterbeheerderNaam;Namespace;Identificatie;MeetobjectCode;Omschrijving;GeometriePuntX_RD;GeometriePuntY_RD;KRWwatertypeCode;KRWwatertypeOmschrijving;WatergangCategorieCode;WatergangCategorieOmschrijving;HoortbijGeoobjectIdentificatie;Wegingsfactor;LigtInGeoobjectIdentificatie;PublicatieDatumTijd
2020;27;Waterschap De Dommel;NL27;240091;NL27_240091;Rosep;145085.0000;399908.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240092;NL27_240092;;145026.0000;400200.0000;R6;Langzaam stromend riviertje op zand/klei;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240100;NL27_240100;VAARTLOOP;137340.0000;370105.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);A;Primaire watergang (categorie A);;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240102;NL27_240102;REUSEL;138008.0000;381192.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240103;NL27_240103;REUSEL;140842.0000;387730.0000;R5;Langzaam stromende middenloop/benedenloop op zand;A;Primaire watergang (categorie A);;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240104;NL27_240104;Spruitenstroompje/ Roodloop;139268.0000;390634.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240105;NL27_240105;Reusel/Raamsloop/Achterste Stroom;141654.0000;397694.0000;R5;Langzaam stromende middenloop/benedenloop op zand;A;Primaire watergang (categorie A);;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240108;NL27_240108;RAAMSLOOP;138746.0000;379729.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;A;Primaire watergang (categorie A);;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240109;NL27_240109;REUSEL;138514.0000;376155.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240111;NL27_240111;ROVERTSCHE LEIJ;133527.0000;386980.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240113;NL27_240113;Nieuwe Leij-Pop.L-Rov.L-Voorstestroom;130410.0000;388744.0000;R5;Langzaam stromende middenloop/benedenloop op zand;A;Primaire watergang (categorie A);;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240116;NL27_240116;Nieuwe Leij-Pop.L-Rov.L-Voorstestroom;135980.0000;395544.0000;R5;Langzaam stromende middenloop/benedenloop op zand;A;Primaire watergang (categorie A);;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240117;NL27_240117;VOORSTE STROOM (BENEDEN WILHELMINAKANAAL);138859.0000;397236.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240118;NL27_240118;NIEUWE LEIJ;132417.0000;391425.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240119;NL27_240119;VOORSTE STROOM (BENEDEN WILHELMINAKANAAL);141960.0000;398953.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240120;NL27_240120;ZANDLEIJ;135353.0000;402756.0000;M1a;Zoete gebufferde sloten;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240123;NL27_240123;RAAMSE LOOP;143661.0000;404906.0000;M1a;Zoete gebufferde sloten;A;Primaire watergang (categorie A);;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240127;NL27_240127;ZANDLEIJ;141484.0000;405492.0000;M1a;Zoete gebufferde sloten;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240128;NL27_240128;Zandleij;143511.0000;408182.0000;M1a;Zoete gebufferde sloten;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240129;NL27_240129;Broekleij;145780.0000;407481.0000;M1a;Zoete gebufferde sloten;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240130;NL27_240130;HOOIDONKSCHE BEEK;167784.0000;385366.0000;M1a;Zoete gebufferde sloten;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240181;NL27_240181;HEERENBEEKLOOP;150634.0000;395748.0000;M1a;Zoete gebufferde sloten;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;240182;NL27_240182;BEERZELOOP;147070.0000;389965.0000;R3;Droogvallende langzaam stromende bovenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241011;NL27_241011;EINDERGATLOOP;154621.0000;360810.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241012;NL27_241012;EINDERGATLOOP;157283.0000;360567.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241015;NL27_241015;BOVEN DOMMEL;157455.0000;360368.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241016;NL27_241016;BOVEN DOMMEL;163383.0000;386006.0000;R6;Langzaam stromend riviertje op zand/klei;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241017;NL27_241017;BOVEN DOMMEL;163524.0000;386644.0000;R6;Langzaam stromend riviertje op zand/klei;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241018;NL27_241018;BENEDEN DOMMEL;162718.0000;391341.0000;R6;Langzaam stromend riviertje op zand/klei;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241019;NL27_241019;BENEDEN DOMMEL;157686.0000;397257.0000;R6;Langzaam stromend riviertje op zand/klei;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241080;NL27_241080;KLEINE BEERZE;147646.0000;379001.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241081;NL27_241081;KLEINE BEERZE;148193.0000;374671.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241082;NL27_241082;OMLEIDINGSKANAAL GROOTE BEERZE;145633.0000;387725.0000;M3;Gebufferde (regionale) kanalen;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241101;NL27_241101;BUULDER AA;168650.0000;370741.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241107;NL27_241107;BEERZE;146429.0000;395005.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241108;NL27_241108;KEERSOP OF ELSENLOOP;152132.0000;365175.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241111;NL27_241111;BUULDER AA;169596.0000;368903.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;241113;NL27_241113;REUSEL;140551.0000;390790.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;242037;NL27_242037;ZOEFERLOOP;152548.0000;368797.0000;R3;Droogvallende langzaam stromende bovenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;242071;NL27_242071;BANISLOOP;147404.0000;395535.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;242110;NL27_242110;RETSCHE LOOP;128460.0000;384685.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;242125;NL27_242125;ZANDKANTSCHE LEIJ;136229.0000;404476.0000;M1a;Zoete gebufferde sloten;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;243010;NL27_243010;BOVEN DOMMEL;162721.0000;385385.0000;R6;Langzaam stromend riviertje op zand/klei;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;243015;NL27_243015;BENEDEN DOMMEL;151127.0000;402076.0000;R6;Langzaam stromend riviertje op zand/klei;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;243017;NL27_243017;BENEDEN DOMMEL;151162.0000;402446.0000;R6;Langzaam stromend riviertje op zand/klei;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;243020;NL27_243020;Midden- en Beneden Dommel;152312.0000;406439.0000;R6;Langzaam stromend riviertje op zand/klei;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;243090;NL27_243090;ESSCHE STROOM;145026.0000;400200.0000;R6;Langzaam stromend riviertje op zand/klei;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;244151;NL27_244151;Beatrixkanaal;155747.0000;385717.0000;M6b;Grote ondiepe kanalen met scheepvaart;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;244171;NL27_244171;Eindhovens Kanaal;165687.0000;382519.0000;M6a;Grote ondiepe kanalen zonder scheepvaart;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;245565;NL27_245565;Beekse Bergen;136844.0000;393049.0000;M20;Matig grote diepe gebufferde meren;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;245567;NL27_245567;BEEKSE BERGEN MEER ZONE 2;137706.0000;392535.0000;M20;Matig grote diepe gebufferde meren;;;NL27_245565;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;249345;NL27_249345;EINDHOVENS KANAAL;162173.0000;383091.0000;M3;Gebufferde (regionale) kanalen;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;249812;NL27_249812;GOORLOOP;145082.0000;367728.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;249910;NL27_249910;BZ-42;142842.0000;382376.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;249943;NL27_249943;BOVEN DOMMEL;159237.0000;380449.0000;M3;Gebufferde (regionale) kanalen;;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250011;NL27_250011;BOVEN DOMMEL;157874.0000;364277.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;NL27_240011;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250012;NL27_250012;BOVEN DOMMEL;158920.0000;372221.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;NL27_240011;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250013;NL27_250013;BOVEN DOMMEL_O.L. VROUWEBRUG, PARALEL AAN KEMPENSE PLASSEN;157544.4000;378934.6000;R5;Langzaam stromende middenloop/benedenloop op zand;;;NL27_BO_1_2;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250014;NL27_250014;TONGELREEP_BIJ VOETBRUGJE 2 KM BENEDENSTR. KLUIZERBRUG;162249.3000;369414.3000;R5;Langzaam stromende middenloop/benedenloop op zand;;;NL27_T_1_2;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250015;NL27_250015;TONGELREEP_ANTOON COOLENLAAN (BIJ ZWEMBAD);161284.8000;380983.1000;R5;Langzaam stromende middenloop/benedenloop op zand;;;NL27_T_1_2;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250016;NL27_250016;HOOIDONKSCHE BEEK_IN DE WEG BREUGEL-NEDERWETTEN;163739.9000;390067.3000;M1a;Zoete gebufferde sloten;;;NL27_SD_3_2;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250018;NL27_250018;TONGELREEP;161542.0000;372273.0000;R5;Langzaam stromende middenloop/benedenloop op zand;;;NL27_240014;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250021;NL27_250021;BENEDEN-DOMMEL_MEANDER HET LAAR +/- 200 M NA INSTROOM DOMMEL;160734.0000;397122.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL99_6_BO_BE_2;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250025;NL27_250025;BENEDEN DOMMEL_400 METER BOVENSTROOMS VISPASSAGE VUGHTERSTUW;148578.0000;409928.0000;R6;Langzaam stromend riviertje op zand/klei;;;NL99_6_BO_BE_2;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250027;NL27_250027;GROOTE WATERLOOP_RODERWEG TE LIEMPDE, BOVENSTR VAN DE BERKENLOOP;154894.1000;396945.2000;M1a;Zoete gebufferde sloten;;;NL27_BE_3_2;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250028;NL27_250028;BEEKSCHE WATERLOOP_GENENBERG (WEG) TE ST.MICHIELSGESTEL;152945.2000;405172.5000;M1a;Zoete gebufferde sloten;;;NL27_BE_1_2;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250031;NL27_250031;BEEKLOOP;153924.0000;364930.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;NL27_240036;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250032;NL27_250032;BEEKLOOP;156091.0000;370967.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;NL27_240036;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250034;NL27_250034;KEERSOP;155530.0000;370906.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;NL27_240036;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250035_mp;NL27_250035_mp;RUN;155994.5000;378139.6000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;NL27_240035;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250036;NL27_250036;KEERSOP_KEERSOPPERBEEMDEN TE DOMMELEN;157301.7000;374279.1000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;NL27_BO_3_2;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250038;NL27_250038;LOMMELSEDIJK TE LUIJKSGESTEL;150105.8000;365776.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250039;NL27_250039;SCHATTERSDIJK BIJ VISVIJVER;151621.9000;366097.7000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;;;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250047;NL27_250047;KLEINE DOMMEL_COLLSEWEG TE TONGELRE. BIJ DE COLLSE MOLEN;165538.1000;384128.1000;R5;Langzaam stromende middenloop/benedenloop op zand;;;NL99_BRA_01_KD_2_2;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250049;NL27_250049;RIELLOOP_STRABRECHT HEEZE, +/- 200 METER BOVENSTR BRUG;169331.0000;377698.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);;;NL27_KD_3_2;1;;2021-06-09T14:25:40+02:00
2020;27;Waterschap De Dommel;NL27;250057;NL27_250057;GROOTE AA_VENNERBRUG TE HEEZE;168067.5000;375164.2000;R5;Langzaam stromende middenloop/benedenloop op zand;;;NL27_KD_1_2;;;2021-06-09T14:25:40+02:00
